Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Gestión|Gestión|Kenji Fujimori ahora discrepa de evaluación que promueve Keiko|La división entre la nueva camada de fujimoristas y los fundadores ya no es un mito. Ambas partes no tienen problemas en ventilar sus diferencias, sobre todo, en la conformación de la lista parlamentaria. La evaluación de los actuales congresistas y la ola de renovar los rostros del partido provocaron que ayer Kenji Fujimori cuestionara el mecanismo de selección de candidatos al Congreso. Este mecanismo es el que su hermana y lideresa impulsa y podría dejar fuera a personajes como Martha Chávez, Luz Salgado o Alejandro Aguinaga.|17/12/2015|6696.97|448.05|0|27|Kenji Gerardo Fujimori Higuchi|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Política antilaboral se profundizará|El analista Gustavo Guerra García dijo ayer al diario UNO que la inclusión de José Chlimper como candidato a la primera vicepresidencia de la República en las filas del fujimorismo es una señala que las políticas económicas antilaborales en un posible gobierno de Keiko Fujimori se van a seguir profundizando su pretexto de la necesidad de que se recupere la inversión privada.|22/12/2015|1050.5|110.5|0|4|Gustavo Guerra García|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|Canal N|N Portada|Titulares de N Portada (Canal N)|Titulares del programa N Portada..Cuculiza: “Keiko sacará a su padre de donde está”. Congelan cuentas de Ecoteva. Alan García pide a la ONPE investigar cuentas de Acuña. Piden protección para juez amenazado.|17/12/2015|1484||106||Luz Filomena Salgado Rubianes|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Correo|Correo|Eliane Karp y los modales políticos - Editorial|Si el candidato de Perú Posible, Alejandro Toledo, tiene ""la esperanza de surgir del fundo de la tabla y tener un papel aceptable en los comicios de 2016, debería comenzar por llamar al orden a su esposa Eliane Karp, quien vía Facebook ha vuelto con sus insultos y agravios a quienes democráticamente compiten con su esposo por la Presidencia en lugar de hacerles frente con propuestas para solucionar problemas. La señora ha llamado ""japonesa"" a Keiko Fujimori, ""cuy gringo"" a Pedro Pablo Kuczynski y ’panzón"" a Alan García, los cuales no son más que agravios que en nada contribuyen a fomentar el buen dima en la campaña que está por comenzar.|29/12/2015|1676.09|322.8|0|11|Eliane Karp Fernenbug|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Expreso|Expreso|PoliTwitter - Hector Becerril|La Sra. Nadine no puede superar el trauma que mientras ella es protagonista de las páginas policiales, Keiko va primera en las encuestas.|11/12/2015|92.07|15.18|0|6|Héctor Virgilio Becerril Rodríguez|Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|Fujimoristas arremeten contra artista de Szyszlo|Congresistas. fujimoristas le hicieron un cargamontón al artista plástico Fernando de Szyszlo por criticar la candidatura presidencial de Keiko Fujimori.|24/12/2015|1666.35|315.39|0|2|Alejandro Aurelio Aguinaga Recuenco|Keiko Fujimori Higuchi|Positivo|2015-12
Televisión|TV Perú 7.3|7.3 Regional |Nadine Heredia declaró a su salida de la Fiscalía (Canal 7.3)|Hace instantes. La primera dama, Nadine Heredia, brindó declaraciones a su salida de la Fiscalía sobre el caso de sus agendas. Se pronunció respecto al pedido a la Comisión de Fiscalización de investigar a la candidata a la presidencia de la República, Keiko Fujimori.|09/12/2015|539.24||122||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|Hasta Humala descalifica a candidatos presidenciales|El presidente Ollanta Humala descalificó a los principales candidatos presidenciales al comentar su participación en el CADE 2015. Humala señaló que durante los respectivos gobiernos de Alan García y de Alberto Fujimori hubo ""corrupción, violación de derechos humanos, destrucción de instituciones, compra de los medios de comunicación, del Poder Judicial y de la Fiscalía"", entre otros delitos. (...) Por otro lado, también criticó la propuesta de la candidata de Fuerza Popular, Keiko Fujimori, de recurrir al fondo de estabilización social para acometer un ""shock"" de inversiones. ""Los empresarios no se van a dejar sorprender"", afirmó.|07/12/2015|2453.23|371.64|0|5|Ollanta Moisés Humala Tasso|Keiko Fujimori Higuchi|Negativo|2015-12
Web|Canal N|canaln.pe|Keiko desafió al ala histórica del fujimorismo con reforma de lista al Congreso [RESUMEN]|Los analistas consideraron que el pronunciamiento de Alberto Fujimori afectaba directamente el intento de Keiko de colocarse al centro del espacio político, con actos como el reconocimiento a la importancia de la Comisión de la Verdad y Reconciliacion (CVR), que siempre ha sido muy cuestionada por el ala dura del fujimorismo, así como de los delitos que se cometieron entre 1990 y el 2000. A las puertas del inicio oficial de la campaña electoral, en enero próximo, Keiko Fujimori encabeza los sondeos de opinión con un 30 % de aprobación, seguida por el exministro de Economía Pedro Pablo Kuczynski, con un 11 %, y el empresario César Acuña, con un 8 %.|29/12/2015|104|99.81|0||Kenji Gerardo Fujimori Higuchi|Keiko Fujimori Higuchi|Positivo|2015-12
Web|Gestión|gestion.pe|Hugo Otero: Alan y Lourdes se juegan su vida política|Si bien los apristas celebran la alianza suscrita con el PPC, el costo que tendrían que pagar Alan García y Lourdes Flores sería alto si cometen grandes errores en caso de que lleguen al Gobierno...Así piensa Hugo Otero, quien fuera publicista de la campaña electoral aprista en 1985, además de ser amigo de García Pérez...Comentó que ambos líderes se están jugando su supervivencia política con el pacto llamado Alianza Popular.|17/12/2015|295.49||0||Hugo Otero|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|RPP|RPP - Enfoque de los Sábados|Entrevista al socio principal de PWC, Orlando Marchesi (RPP TV)|Entrevista. El socio principal de PWC, Orlando Marchesi, comentó acerca de la propuesta de la candidata presidencial Keiko Fujimori dar un régimen especial para las Mypes con un primer tramo de exoneración. En otro momento, sostuvo que ha habido un gran consenso sobre los grandes problemas del país como la infraestructura y educación. Asimismo, destacó que el ministro Alonso Segura haya explicado los problemas y beneficios que trae la norma para poder sacar adelante los problemas de infraestructura. Más adelante, Marchesi consideró que el candidato que gane debería realizar la gran esfuerza nacional de demanda laboral.|05/12/2015|2408.9||545||Orlando Marchesi Velásquez |Keiko Fujimori Higuchi|Positivo|2015-12
Medio Impreso|La Karibeña|Karibeña Diario|Críticas a Vilcatoma|La presidenta del Partido Nacionalista, Nadine Heredia, criticó la incorporación de la exprocuradora anticorrupción Jenny Vilcatoma al equipo de la candidata presidencial Keiko Fujimori. A través de la red social Twitter, dijo que ello sería una especie de agradecimiento de la candidata fujimorista.|15/12/2015|1428.3|225.91|0|7|Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|La Razón|La Razón|Quién manda a quién, dice Heredia sobre fujimorismo|Las disputas, entre Keiko Fujimori y su padre el reo exdictador, por la conformación de la lista que postulará al Congreso motivó el pronunciamiento de la presidenta del Partido Nacionalista, Nadine Heredia. quien dijo tener dudas de quién es el candidato en Fuerza Popular. ""Confunde, ¿no? ? No se sabe quién va a ser el candidato: si es él, si es ella. Hay poca claridad sobre quién dirige la campaña (...) Ya hemos vivido una época en la que el fujimorismo tuvo dos cabezas"", señaló en evidente alusión al expresidente preso y su brazo derecho, Vladimiro Montesinos, también encarcelado.|19/12/2015|2061.5|350.06|0|2|Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Del País|Del País|Keiko y su drama ""shakespeariano"" - Marco Sipán|La estrategia electoral de Keiko, es muy parecida a la Marine Le Pen, lograr que Fuerza Popular sea percibido como un ""fujimorismo confiable”.|23/12/2015|1111.17|276.38|0|5|Marco Sipán|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|Canal N|N Directo|Varios congresistas fujimoristas no postularán a la reelección (Canal N)|La candidata Keiko Fujimori anunció que los líderes históricos de Fuerza Popular como Martha Chávez, Luisa María Cuculiza y Alejandro Aguinaga no irán a la reelección al Congreso. La lideresa del partido dijo que la medida se tomó tras una evaluación a los parlamentarios, por parte de una comisión al interior de su agrupación política. En tanto, la congresista Martha Chávez señaló que no formará parte activa de la campaña fujimorista. Luisa María Cuculiza señaló que respeta la decisión que tomó la lideresa de su partido.|30/12/2015|6986||499||Luisa María Cuculiza Torre|Keiko Fujimori Higuchi|Positivo|2015-12
Web|Correo|diariocorreo.pe|Luz Salgado sobre PPC-Apra: ""Se están comiendo muchos sapos""|La congresista de Fuerza Popular, Luz Salgado señaló hoy que el Partido Popular Cristiano y el APRA “se están comiendo muchos sapos” tras confirmar su alianza electoral con miras a los comicios generales del 2016 ya que en el pasado ambas agrupaciones políticas tuvieron posiciones irreconciliables y una serie de diatribas. ..""Ellos dicen que se están uniendo por posiciones, institucionalidad, programa, pero yo sobre todo no se me quita de la cabeza que quieren salvar la valla y no perder la inscripción"", indicó a Radio Nacional...Luz Salgado señaló que existe el rumor que si Alan García no sube en las encuestas tras medir el panorama, dejaría la carrera electoral y a Lourdes Flores sola en el camino.|14/12/2015|702.1|1244.13|0||Luz Filomena Salgado Rubianes|Keiko Fujimori Higuchi|Positivo|2015-12
Web|El Comercio|elcomercio.pe|La gran ausente de CADE - Juan Paredes Castro|La última CADE, en Paracas, cumplió con esa hazaña y con algo más: preparó el terreno propicio, con algunas ponencias importantes, como la de Moisés Naím, prominente economista y columnista de El Comercio, para que cada uno de los candidatos presidenciales tratase el tema de la institucionalidad democrática, tan dañada y venida a menos en los últimos cinco años...Es cierto que de Alejandro Toledo a Pedro Pablo Kuczynski, pasando por Keiko Fujimori, César Acuña y Alan García, las propuestas, unas más novedosas que otras, unas mejor sustentadas que otras, no podían estar desconectadas de la economía, la seguridad ciudadana, la corrupción, la educación, la inclusión social. Pero, debiendo tales propuestas responder a un necesario e imprescindible liderazgo presidencial, lo lógico era que cada candidato explicara cómo encajaría precisamente su liderazgo en una institucionalidad que llegará al 2016 hecha añicos, y que habría que reconstruirla pieza por pieza.|06/12/2015|5994.53||0||Juan Paredes Castro|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|América TV|Primera Edición|Comisión de Fiscalización no citará a Keiko Fujimori (Canal 4)|Titular. La Comisión de Fiscalización del Congreso no citará a Keiko Fujimori por caso de aportes ""fantasmas"" a su campaña presidencial.|10/12/2015|2163.28||14||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Televisión|América TV|Primera Edición|Alberto Fujimori aboga por congresistas fujimoristas (Canal 4)|Titular. El encarcelado expresidente Alberto Fujimori abogó por las congresistas Martha Chávez, María Luisa Cuculiza y Luz Salgado. Envió una carta indicando que en la lista de su hija Keiko Fujimori debe haber gente con experiencia.|18/12/2015|2317.8||15||Alberto Fujimori Fujimori|Keiko Fujimori Higuchi|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Mulder arremete contra Keiko y PPK|El congresista aprista Mauricio Mulder sostuvo que “nadie le va a creer” a los candidatos presidenciales Keiko Fujimori y Pedro Pablo Kuczynski que se están acercando a la izquierda y al centro, respectivamente.|03/12/2015|514.08|60.13|0|6|Claude Maurice Mulder Bedoya|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|Correo|Correo|CADE 2015: Sorpresas y revelaciones - Eugenio D´Medina Lora|En mi concepto, García y Acuña tuvieron las mejores intervenciones en CADE 2015. Sorpresa total. pues los favoritos del auditorio y de las encuestas- Keiko y PPK fueron demasiado previsibles. En cuanto a Toledo, sigue creyendo que está en los ""cuatro suyos"" y no se reinventa. Pero ¿por qué me parece que presentaciones tan disimiles fueron las mejores? Pues porque engancharon emocionalmente con la gente. cada cual a su estilo.|05/12/2015|1195.5|125.83|0|11|Eugenio D´Medina Lora|Keiko Fujimori Higuchi|Neutro|2015-12
Televisión|América TV|América Noticias Edición Sabatina|Primera dama criticó al fujimorismo y alianzas de partidos que compiten en elecciones (Canal 4)|La primera dama Nadine Heredia declaró que la candidata presidencial Keiko Fujimori y su sentenciado padre Alberto Fujimori “juegan en pared” y no se sabe quién gobernaría si el fujimorismo gana las próximas elecciones. La esposa del presidente también dijo no ver la afinidad que pueda tener el candidato presidencial César acuña con sus nuevos colaboradores y calificó de “sancochado” a la alianza entre el Partido Aprista y el Partido Popular Cristiano.|19/12/2015|20396.64||132||Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Medio Impreso|La República|La República|Nadine Heredia: ""No se sabe si el candidato será Alberto Fujimori o su hija""|Dijo que esto recuerda al fujimorismo cuando tenía dos cabezas en el poder.|19/12/2015|512.27|61.57|0|1|Nadine Heredia Alarcón|Keiko Fujimori Higuchi|Negativo|2015-12
Web|RPP|rpp.com.pe|Congresista Gian Carlo Vacchelli quiere ir a la reelección|El congresista fujimorista Gian Carlo Vacchelli dijo sentirse ""feliz"" con la labor parlamentaria cumplida en los últimos 4 años y que le gustaría ir a la reelección, porque quedan aún tareas pendientes. ..Sin embargo, señaló en entrevista con RPP Noticias que está a la espera de la evaluación de Fuerza Popular, partido que lidera Keiko Fujimori.|11/12/2015|1700.92||0||Gian Carlo Vacchelli Corbetto|Keiko Fujimori Higuchi|Neutro|2015-12
