Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|Andina|andina.com.pe|Mora atribuye salida de Comisión de Educación a presión de rectores rebeldes|El congresista Daniel Mora Zevallos atribuyó hoy su cambio en la presidencia de la Comisión de Educación a presiones de los ""rectores rebeldes"" a la Ley Universitaria sobre el líder de Perú Posible, Alejandro Toledo, y pidió estar atentos para no que se produzcan retrocesos en esta norma...""No hay justificación, es la presión que han hecho los rectores de las universidades rebeldes, incluso se publicó un comunicado a Toledo, pidiéndole que me saquen de la presidencia de la Comisión"", afirmó....(...) Consultado por el futuro de la Ley Universitaria, manifestó que no existe seguridad de que no será modificada, sobre todo luego de las expresiones de candidatos como Alan García, Alejandro Toledo y Pedro Pablo Kuczynski, quienes han cuestionado algunos alcances de esta norma...Propuso, en ese sentido, que los candidatos a la presidencia expresen públicamente su posición y compromiso de que no habrá retroceso en la reforma universitaria.|04/12/2015|98.6||0||Daniel Emiliano Mora Zevallos|Alan García Pérez|Neutro|2015-12
Medio Impreso|La Razón|La Razón|Vuelta y revuelta - Javier Valle Riestra|Solo tenemos tres postulaciones verosímiles: la de Alan García, obra del aprismo; la de Keiko Fujimori, obra de su encarcelado padre; y la decadente de Kuczynski, obra de la pequeña burguesía. ¿Pero Acuña no es un candidato fuerte? A eso les replico que es una postulación efímera, un espejismo que desaparecerá.|29/12/2015|1513.73|257.07|0|6|Javier Valle Riestra|Alan García Pérez|Positivo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN NOCHE |Mañana vence plazo para inscribir alianzas políticas ante el JNE (RPP TV)|El candidato presidencial Pedro Pablo Kuczynski anunció que no inscribirán alianzas con otros partidos políticos ante el Jurado Nacional de Elecciones. Mientras que Somos Perú confirmó que apoyará la candidatura de César Acuña para las próximas elecciones. En tanto, el congresista de Fuerza Popular Héctor Becerril indicó que el Apra y el Partido Popular Cristiano se juntan por necesidad.|11/12/2015|795.6||180||Angel Javier Velásquez Quesquén|Alan García Pérez|Positivo|2015-12
Medio Impreso|Trome|Trome|Kenji se burla de Alan y Lourdes|El congresista Kenji Fujimori usó las redes sociales para atacar a Alan Garcia y Lourdes Flores, tras el acuerdo que suscribieron el Apra y el Partido Popular Cristiano (PPC) ara formar la Alianza Popular (...) Hace unos días, Kenji tuvo un altercado con José Chlimper, miembro de la plancha presidencial de su hermana Keiko, debido a la evaluación impuesta a Martha Chávez, Luz Salgado y Luisa Cuculiza.|28/12/2015|6304.74|258.54|0|8|Kenji Gerardo Fujimori Higuchi|Alan García Pérez|Negativo|2015-12
Televisión|Panamericana TV|Buenos Días Perú|Oposición afirmó que Favre es vínculo entre Acuña y el Nacionalismo (Canal 5)|Por intermedio de Álvaro Gutiérrez, se conoció que Luis Favre sería el nexo entre el presidente Ollanta Humala y César Acuña. En el Congreso calificaron de riesgosa esta posible alianza. Gutiérrez afirmó que las cercanías entre ambos son evidentes y buscarían librar de las investigaciones por supuesto lavado de activos a Nadine Heredia..En tanto, César Acuña negó ser el candidato de Nadine Heredia y aseguró que no hay conversaciones con otros partidos políticos para una futura alianza. El candidato de APP estuvo en Los Olivos y sostuvo que continuará haciendo campaña en las zonas más pobres de la capital.|10/12/2015|20746.44||279||Santiago Gastañadui Ramírez|Alan García Pérez|Neutro|2015-12
Web|América TV|americatv.com.pe|Daniel Urresti: Ahora las universidades tratan de poner a los presidentes|El ex ministro del Interior Daniel Urresti anunció que ha recibido el respaldo político de la bancada de Gana Perú y de las bases del Partido Nacionalista para ser precandidato presidencial en las elecciones 2016. (...) “Mi campaña será austera, yo no tengo una universidad detrás que me pague una millonaria campaña, las universidades ahora son las que tratan de poner a los presidentes, detrás de cada candidato hay universidades, ahí tienes a Alas Peruanas con Keiko Fujimori, San Martín con Alan García y César Acuña que tiene tres”, dijo Urresti a Canal N...|08/12/2015|1554.16||0||Daniel Belizario Urresti Elera|Alan García Pérez|Negativo|2015-12
Medio Impreso|Del País|Del País|Los acomodaticios - María Cecilia Villegas|Luego de las ultimas movidas políticas, apresuradas por el calendario electoral, surgen varias dudas que urge tratar de responder. ¿Podrá Keiko convencer al sector al que quiere llegar al haber decidido prescindir de quienes representan al Fujimorismo duro y haber convocado a distintos invitados como Vladimiro Huaroc, Jenny Vilcatoma y Patricia Donayre? . (...) Hace unos años, el PPC sostuvo que su apoyo al NO a la Revocatoria de Susana Villarán era en defensa de la institucionalidad. Algunos no les creímos. ¿Cuál es la excusa hoy?|28/12/2015|1046.76|286.17|0|4|María Cecilia Villegas|Alan García Pérez|Neutro|2015-12
Web|Expreso|expreso.com.pe|EL DÚO “NANO” GUERRA – JOSÉ LUNA|El siguiente es un análisis político puro y en frío, como el que hemos hecho respecto de otros candidatos. En este contexto, entrando a los últimos días del 2015, el ciudadano vuelve a preguntarse por quién votar, a quién debería darle su apoyo si Keiko, PPK, Alan o Acuña –razonan ellos- representan lo mismo. ¿Dónde está el punto de quiebre generacional con lo ya conocido frente a los viejos rostros y el establishment anquilosado?|27/12/2015|52|305.63|0||Rafael Romero Vasquez|Alan García Pérez|Neutro|2015-12
Radio|RPP|RPP|Mauricio Mulder: sentencia contra Chinguel no afectará candidatura de García (RPP)|Despacho. El congresista Mauricio Mulder negó que la sentencia de 13 años impuesta por el Poder Judicial a Miguel Facundo Chinguel vaya a afectar la candidatura presidencial de Alan García Pérez. Indicó que el hecho de ser aprista, en referencia al ex presidente de la Comisión de Gracias Presidenciales, no significa que la postulación de García se vea mellada.|14/12/2015|2255||205||Claude Maurice Mulder Bedoya|Alan García Pérez|Positivo|2015-12
Medio Impreso|La Razón|La Razón|Guevara: Perjudicará candidatura de Alan|El congresista Mesías Guevara (AP-FA) señaló que con la sentencia de Facundo Chinguel la candidatura de Alan Garcia resultará seriamente perjudicada porque con esto se ha podido confirmar que existió una red criminal para favorecer a peligrosos narcotraficantes.|16/12/2015|667.92|81.36|0|3|Mesias Antonio Guevara Amasifuén|Alan García Pérez|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Lourdes Flores da con palo a candidatos presidenciales - Política - Radio Exitosa|La lideresa del Partido Popular Cristiano (PPC), Lourdes Flores Nano, reapareció para dar con palo a los cinco candidatos que lideran las encuestas de intención de voto con miras al 2016: Keiko Fujimori (Fuerza Popular), Pedro Pablo Kuczynski (Peruanos por el Kambio), César Acuña (Alianza para el Progreso), Alan García (Apra) y Alejandro Toledo (Perú Posible).. La excongresista reconoció que el tema de la lucha anticorrupción estuvo ausente en el discurso que dio García Pérez en la CADE empresarial.|07/12/2015|71.5||0||Lourdes Flores Nano|Alan García Pérez|Neutro|2015-12
Medio Impreso|Correo|Correo|Fiscal sobre salida de Carlos Ramos: ""Fue un golpe a la institución""|Entrevista a Pablo Sánchez Velarde, fiscal de la Nación. (...) ¿Ha sido complicado desde el punto de vista lnstitucional el que la Flscalía investigue a la esposa del Presidente de la República en ejercicio? -Ha sido significativo por la atención que ha merecido el caso. Ahora, no ha generado ·desde nuestro pWlto de vista· algún tipo de en· frentamiento ni nada. Lo que han hecho los fiscales es actuar ¿CUántoscasos tiene en su con su función. (...)¿El señor César Acuña está siendo investigado en su despacho? -Hubo una (denuncia) por enriquecimiento ilícito, pero se archivó hace mucho tiempo. Ahora no hay ninguna en mi despacho. Creo que en Lavado de Activos hay una. (...) ¿Cuál es la situación del expresidente García y de Aurelio Pastor en su despacho por el caso “narcoindultos”? -En el caso del expresidente (Alan García) no tengo una denuncia concreta. Que yo recuerde, estamos esperando un informe de la Megacomisión. En el caso de Aurelio Pastor, sí se está investigando.|31/12/2015|30848.66|2864.5|0|2|Pablo Sánchez Velarde|Alan García Pérez|Neutro|2015-12
Televisión|Canal N|Con otros ojos |Entrevista a Daniel Urresti, precandidato presidencia por el Partido Nacionalista, (Canal N)|Entrevista. Daniel Urresti, precandidato presidencia por el Partido Nacionalista, comentó acerca de la coyuntura política. Señaló que el domingo 13 es la elección de delegados para las elecciones internas. Con respecto a las investigaciones en su contra por el asesinato de un periodista, manifestó que testigos del Ministerio Público lo han exonerado de cualquier culpa. Sobre el asunto de la unión civil, analizó las declaraciones de Alejandro Toledo quien dijo que él es un hombre de familia. Con respecto al candidatura de César Acuña, manifestó que Alan García soltó un rumor de una presunta alianza entre el líder de Alianza Para el Progreso y el nacionalismo. Con respecto a las propuestas referentes a la seguridad ciudadana, sostuvo que durante su gestión como ministro del Interior realizo compras de productos para el beneficio de la Policía (Ministerio de Economía). En otro momento, dijo que tenía casi listo un proyecto con la Municipalidad de Lima referente al tránsito. También, dijo que de llegar al poder mejoraría los programas sociales (Qali Warma, Beca 18, Pensión 65). Más adelante, se refirió al asunto de la minería ilegal e informal.|10/12/2015|33761||2597||Daniel Belizario Urresti Elera|Alan García Pérez|Neutro|2015-12
Medio Impreso|La República|La República|""Pedro Cotillo es la marioneta de muchos intereses ocultos""|Entrevista a Manuel Burga, exrector de la Universidad Nacional Mayor de San Marcos. -¿Qué piensa de la posición asumida por el rector de la Universidad Mayor de San Marcos, Pedro Cotillo, frente a la ley universitaria? -Sus declaraciones son una provocación a la autoridad. Pero no me sorprende de él (...)¿Cómo se explica esta renuencia de Cotillo? Hay un trasfondo político también. Los 47 congresistas que presentaron la acción de inconstitucionalidad eran los interlocutores del APRA y del fujimorismo (...) -Un sistema que no ha funcionado, queda claro. -En ningún país de América Latina ha funcionado. La autorregulación no es un invento peruano, pero sí lo es esta exageración de la mercantilización de la educación superior con altos márgenes de ganancia. Por algo Alan García dice que se tumbaría a la Sunedu, porque cabe la posibilidad de que esta se termine tumbando a la Universidad San Martín de Porres (...) La favorita en las encuestas, Keiko Fujimori, es heredera de un gobierno donde inició la desregulación. Es verdad. Y la desregulación multiplicó a las universidades y creó a personajes como César Acuña.|06/12/2015|6246.13|1090.51|0|14|Manuel Burga|Alan García Pérez|Negativo|2015-12
Medio Impreso|La Razón|La Razón|Alianza terminará por sepultar al PPC|El analista Luis Benavente señaló que los principales problemas que va a enfrentar la alianza Apra-PPC es, por un lado, el descrédito por el tema de los ""narcoindultos"" y la crisis del PPC, pero además, la presencia en la capital de fuertes competidores, como Peruanos por el Kambio, y el fujimorismo. (...) Recordó que Lima ""nunca ha sido una plaza electoral del Apra y será un reto difícil para Alan García, toda vez que existen dos aspirantes fuertes, como Keiko Fujimori (Fuerza Popular y Pedro Pablo Kuczynski, buscarán afianzar su presencia en la capital. (...) Sobre las alianzas formadas por el candidato de Alianza para el Progreso (APP), César Acuña, el director de la encuestadora Vox Populi, señala que el objetivo no es tanto ganar votos, pues Somos Perú (SP) y Restauración Nacional (RN) son partidos pequeños, sino de una acumulación de fuerzas y prestigio a su candidatura.|14/12/2015|2626.94|446.5|0|2|Luis Benavente Gianella|Alan García Pérez|Neutro|2015-12
